"","x","y","ISO3","HV001","REGCODE","IsRural","cattle","goat","sheep","chicken"
"548",39.522212,14.367346,"ETH",601,1,1,0.833333333333333,0.1,0.533333333333333,0.866666666666667
"549",41.879246,9.57255,"ETH",602,15,1,0.379310344827586,0.655172413793103,0.379310344827586,0.344827586206897
"550",38.741977,9.066591,"ETH",603,14,0,0.0357142857142857,0,0.0714285714285714,0.0714285714285714
"551",42.213619,12.721978,"ETH",604,2,1,0,1,0.730769230769231,0
"552",38.196661,7.990735,"ETH",605,7,1,0.866666666666667,0.0666666666666667,0.633333333333333,0.333333333333333
"553",42.141641,9.312009,"ETH",606,13,0,0.1,0.0666666666666667,0,0.266666666666667
"554",36.150241,9.326914,"ETH",607,6,1,0.230769230769231,0.192307692307692,0.230769230769231,0.269230769230769
"555",0,0,"ETH",608,3,0,0.166666666666667,0,0.3,0.433333333333333
"556",43.09182,9.019443,"ETH",609,5,1,0.666666666666667,0.866666666666667,0.166666666666667,0
"557",36.581382,5.89704,"ETH",610,7,1,0.625,0.125,0.458333333333333,0.875
"558",38.791307,8.996247,"ETH",611,14,0,0.0740740740740741,0,0,0
"559",43.159433,9.007649,"ETH",612,5,1,0.96551724137931,0.827586206896552,0.413793103448276,0
"560",38.826307,8.898488,"ETH",613,14,0,0.766666666666667,0.0333333333333333,0.566666666666667,0.566666666666667
"561",38.747583,8.992304,"ETH",614,14,0,0,0,0,0.0333333333333333
"562",38.856391,11.964659,"ETH",615,3,1,0.928571428571429,0.535714285714286,0.25,0.785714285714286
"563",41.852978,9.601892,"ETH",616,15,0,0,0,0.0714285714285714,0.0714285714285714
"564",40.089365,11.622152,"ETH",617,2,1,0.555555555555556,0.962962962962963,0.666666666666667,0
"565",38.803785,8.993187,"ETH",618,14,0,0,0,0,0
"566",36.120317,9.33342,"ETH",619,6,1,0.16,0.32,0.44,0.32
"567",37.183784,14.249023,"ETH",620,1,1,0.896551724137931,0.344827586206897,0.0689655172413793,0.586206896551724
"568",37.582008,11.940152,"ETH",621,3,1,0.892857142857143,0,0.107142857142857,0.821428571428571
"569",35.720465,9.891564,"ETH",622,6,1,0.366666666666667,0.666666666666667,0.1,0.566666666666667
"570",36.197596,10.568839,"ETH",623,6,1,0.8,0.166666666666667,0.1,0.633333333333333
"571",34.155924,8.08165,"ETH",624,12,1,0.318181818181818,0.272727272727273,0.181818181818182,0.727272727272727
"572",34.835863,10.1706,"ETH",625,6,1,0.0344827586206897,0.310344827586207,0.103448275862069,0.413793103448276
"573",0,0,"ETH",626,12,1,0.148148148148148,0.111111111111111,0.185185185185185,0.259259259259259
"574",42.105068,5.842888,"ETH",627,5,1,0.666666666666667,0.766666666666667,0.366666666666667,0.2
"575",38.81337,10.191416,"ETH",628,4,1,0.633333333333333,0.1,0.1,0.433333333333333
"576",41.757419,9.581606,"ETH",629,15,1,0.733333333333333,0.8,0.533333333333333,0.566666666666667
"577",38.675128,8.982279,"ETH",630,14,0,0.037037037037037,0,0.0740740740740741,0.111111111111111
"578",35.283967,7.204845,"ETH",631,12,1,0.0714285714285714,0.0357142857142857,0.0714285714285714,0.357142857142857
"579",42.131411,9.317803,"ETH",632,13,0,0,0,0,0.0357142857142857
"580",33.81981,7.842617,"ETH",633,12,1,0.321428571428571,0.428571428571429,0.285714285714286,0.821428571428571
"581",38.347191,14.190942,"ETH",634,1,1,0.933333333333333,0.133333333333333,0.266666666666667,0.766666666666667
"582",37.365948,11.09095,"ETH",635,3,1,0.896551724137931,0.0689655172413793,0.862068965517241,0.379310344827586
"583",39.628265,14.216263,"ETH",636,1,1,0.655172413793103,0.172413793103448,0.586206896551724,0.689655172413793
"584",37.370905,13.444237,"ETH",637,1,1,0.766666666666667,0.433333333333333,0.1,0.933333333333333
"585",38.941157,13.660592,"ETH",638,1,1,0.785714285714286,0.607142857142857,0.178571428571429,0.75
"586",35.299383,7.23632,"ETH",639,12,0,0.214285714285714,0.107142857142857,0.0714285714285714,0.285714285714286
"587",40.865766,9.137613,"ETH",640,4,1,0.857142857142857,0.714285714285714,0.142857142857143,0.464285714285714
"588",34.54812,10.059738,"ETH",641,6,0,0,0,0,0.285714285714286
"589",36.320351,8.286122,"ETH",642,4,1,0.733333333333333,0.2,0.533333333333333,0.4
"590",40.060559,10.734228,"ETH",643,3,1,0.766666666666667,0.433333333333333,0.0333333333333333,0.633333333333333
"591",41.851501,9.587953,"ETH",645,15,0,0,0,0,0.0357142857142857
"592",38.846792,6.450158,"ETH",646,7,1,0.75,0.178571428571429,0.0357142857142857,0.5
"593",42.977421,9.244626,"ETH",647,5,1,0.692307692307692,0.576923076923077,0.384615384615385,0.269230769230769
"594",34.085067,7.757426,"ETH",648,12,1,0.310344827586207,0.344827586206897,0.275862068965517,0.517241379310345
"595",38.423979,8.679882,"ETH",649,4,1,0.8,0.166666666666667,0.3,0.633333333333333
"596",37.980152,14.451952,"ETH",650,1,0,0.172413793103448,0.103448275862069,0,0.0344827586206897
"597",36.752958,-1.282723,"KEN",1,9,0,0.5,0.0454545454545455,0.136363636363636,0.5
"598",36.758441,-1.278781,"KEN",2,9,0,0.260869565217391,0.130434782608696,0.0434782608695652,0.347826086956522
"599",36.745931,-1.279646,"KEN",3,9,0,0.44,0.2,0.08,0.32
"600",36.69709,-1.28038,"KEN",4,9,0,0.142857142857143,0.0952380952380952,0.0952380952380952,0.380952380952381
"601",36.743127,-1.272064,"KEN",5,9,0,0.19047619047619,0.142857142857143,0.0952380952380952,0.238095238095238
"602",36.710592,-1.263006,"KEN",6,9,0,0.166666666666667,0.0416666666666667,0.0416666666666667,0.291666666666667
"603",36.697188,-1.341546,"KEN",7,9,0,0.578947368421053,0.315789473684211,0.263157894736842,0.578947368421053
"604",36.785408,-1.312427,"KEN",8,9,0,0.181818181818182,0.272727272727273,0,0.409090909090909
"605",36.784683,-1.318072,"KEN",9,9,0,0.263157894736842,0.105263157894737,0.105263157894737,0.315789473684211
"606",36.809522,-1.315103,"KEN",10,9,0,0.173913043478261,0.260869565217391,0.0869565217391304,0.391304347826087
"607",36.810032,-1.313963,"KEN",11,9,0,0.0526315789473684,0.0526315789473684,0,0.0526315789473684
"608",36.793355,-1.315849,"KEN",12,9,0,0.260869565217391,0.130434782608696,0.130434782608696,0.260869565217391
"609",36.891566,-1.262205,"KEN",13,9,0,0.272727272727273,0.318181818181818,0.0454545454545455,0.285714285714286
"610",36.886768,-1.255466,"KEN",14,9,0,0.222222222222222,0.111111111111111,0.0555555555555556,0.166666666666667
"611",36.910137,-1.254804,"KEN",15,9,0,0.45,0.3,0.1,0.4
"612",36.901232,-1.245692,"KEN",16,9,0,0.272727272727273,0.272727272727273,0.0454545454545455,0.272727272727273
"613",36.918417,-1.316275,"KEN",17,9,0,0.227272727272727,0.227272727272727,0.0909090909090909,0.272727272727273
"614",36.936678,-1.29152,"KEN",18,9,0,0.181818181818182,0.227272727272727,0.0454545454545455,0.590909090909091
"615",36.901168,-1.262669,"KEN",19,9,0,0.117647058823529,0.117647058823529,0.0588235294117647,0.235294117647059
"616",36.921201,-1.276156,"KEN",20,9,0,0.0476190476190476,0.0952380952380952,0,0
"617",36.918131,-1.276855,"KEN",21,9,0,0.15,0.15,0.05,0.1
"618",36.893592,-1.279525,"KEN",22,9,0,0.0952380952380952,0.142857142857143,0,0.19047619047619
"619",36.880725,-1.315248,"KEN",23,9,0,0.238095238095238,0.380952380952381,0.0952380952380952,0.333333333333333
"620",36.886256,-1.31919,"KEN",24,9,0,0.458333333333333,0.375,0.0833333333333333,0.375
"621",36.891377,-1.32141,"KEN",25,9,0,0.44,0.36,0.08,0.48
"622",36.888659,-1.323411,"KEN",26,9,0,0.272727272727273,0.181818181818182,0.136363636363636,0.318181818181818
"623",36.92706,-1.242902,"KEN",27,9,0,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.347826086956522
"624",36.905386,-1.285094,"KEN",28,9,0,0.0869565217391304,0,0.0434782608695652,0.217391304347826
"625",36.886565,-1.284265,"KEN",29,9,0,0.157894736842105,0,0,0.263157894736842
"626",36.908844,-1.284072,"KEN",30,9,0,0.318181818181818,0.181818181818182,0.0909090909090909,0.363636363636364
"627",36.874729,-1.303782,"KEN",31,9,0,0.318181818181818,0.227272727272727,0.0454545454545455,0.272727272727273
"628",36.868122,-1.296178,"KEN",32,9,0,0.347826086956522,0.217391304347826,0.0434782608695652,0.347826086956522
"629",36.850841,-1.327353,"KEN",33,9,0,0.333333333333333,0.416666666666667,0.125,0.458333333333333
"630",36.842302,-1.283677,"KEN",34,9,0,0.25,0.125,0.125,0.208333333333333
"631",36.883812,-1.302439,"KEN",35,9,0,0.409090909090909,0.590909090909091,0.227272727272727,0.590909090909091
"632",36.872963,-1.316692,"KEN",36,9,0,0.541666666666667,0.458333333333333,0.125,0.625
"633",36.877361,-1.260182,"KEN",37,9,0,0.227272727272727,0.136363636363636,0,0.181818181818182
"634",36.825234,-1.268247,"KEN",38,9,0,0.166666666666667,0.0833333333333333,0.0416666666666667,0.166666666666667
"635",36.834105,-1.262055,"KEN",39,9,0,0.333333333333333,0.208333333333333,0.0416666666666667,0.25
"636",36.850566,-1.263606,"KEN",40,9,0,0.291666666666667,0.333333333333333,0.0833333333333333,0.333333333333333
"637",36.894989,-1.195267,"KEN",41,9,0,0.173913043478261,0.173913043478261,0,0.173913043478261
"638",36.898691,-1.208072,"KEN",42,9,0,0.25,0.208333333333333,0.0416666666666667,0.291666666666667
"639",36.905786,-1.189253,"KEN",43,9,0,0.1,0.1,0.1,0.25
"640",36.878718,-1.256622,"KEN",44,9,0,0.0476190476190476,0.142857142857143,0,0.0952380952380952
"641",36.936561,-1.228412,"KEN",45,9,0,0.2,0.15,0.05,0.2
"642",36.924542,-1.230205,"KEN",46,9,0,0.333333333333333,0.142857142857143,0.0952380952380952,0.238095238095238
"643",36.836999,-1.240304,"KEN",47,9,0,0.291666666666667,0.166666666666667,0.125,0.416666666666667
"644",36.881843,-1.258805,"KEN",48,9,0,0.291666666666667,0.0833333333333333,0.0833333333333333,0.166666666666667
"645",36.87672,-1.24612,"KEN",49,9,0,0.636363636363636,0.454545454545455,0.0454545454545455,0.590909090909091
"646",36.857279,-1.271061,"KEN",50,9,0,0.16,0.16,0.04,0.12
"647",36.839683,-1.281637,"KEN",51,9,0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952
"648",36.865135,-1.276725,"KEN",52,9,0,0.416666666666667,0.458333333333333,0.0833333333333333,0.333333333333333
"649",36.821401,-1.221247,"KEN",53,9,0,0.260869565217391,0.0869565217391304,0.0434782608695652,0.304347826086957
"650",36.752008,-1.261328,"KEN",54,9,0,0.25,0.166666666666667,0.0416666666666667,0.166666666666667
"651",36.801401,-1.262721,"KEN",55,9,0,0.142857142857143,0.0476190476190476,0,0.142857142857143
"652",36.816351,-1.282941,"KEN",56,9,0,0.391304347826087,0.304347826086957,0.130434782608696,0.478260869565217
"653",36.524794,-0.19877,"KEN",57,4,0,0.869565217391304,0.304347826086957,0.347826086956522,0.869565217391304
"654",36.548565,-0.110728,"KEN",58,4,1,0.68,0.08,0.48,0.72
"655",36.473021,-0.023569,"KEN",59,4,1,0.583333333333333,0.25,0.458333333333333,0.833333333333333
"656",36.416035,0.029705,"KEN",60,4,0,0.142857142857143,0.0476190476190476,0.0476190476190476,0.142857142857143
"657",36.479538,-0.048313,"KEN",61,4,1,0.565217391304348,0.260869565217391,0.521739130434783,0.869565217391304
"658",36.324313,-0.14894,"KEN",62,4,1,0.681818181818182,0.0454545454545455,0.5,0.681818181818182
"659",36.327082,-0.02101,"KEN",63,4,1,0.48,0.2,0.4,0.8
"660",36.370737,-0.149818,"KEN",64,4,1,0.409090909090909,0.0454545454545455,0.272727272727273,0.727272727272727
"661",36.379811,0.010667,"KEN",65,4,0,0.375,0.125,0.375,0.583333333333333
"662",36.33294,-0.010617,"KEN",66,4,1,0.315789473684211,0.105263157894737,0.315789473684211,0.578947368421053
"663",36.37595,0.009343,"KEN",67,4,0,0.0416666666666667,0.0833333333333333,0.0416666666666667,0.166666666666667
"664",36.286752,-0.275692,"KEN",68,4,1,0.478260869565217,0.130434782608696,0.130434782608696,0.565217391304348
"665",36.257175,-0.183179,"KEN",69,4,1,0.0869565217391304,0,0.217391304347826,0.521739130434783
"666",36.282096,-0.203364,"KEN",70,4,1,0.75,0.0833333333333333,0.375,0.708333333333333
"667",36.381187,-0.331609,"KEN",71,4,0,0.571428571428571,0.0476190476190476,0.571428571428571,0.666666666666667
"668",36.374036,-0.341872,"KEN",72,4,0,0.75,0.0833333333333333,0.625,0.875
"669",36.38627,-0.230142,"KEN",73,4,0,0.681818181818182,0.136363636363636,0.545454545454545,0.909090909090909
"670",36.32397,-0.23107,"KEN",74,4,0,0.608695652173913,0,0.304347826086957,0.695652173913043
"671",36.360004,-0.318159,"KEN",75,4,0,0.478260869565217,0.260869565217391,0.304347826086957,0.826086956521739
"672",36.538648,-0.395568,"KEN",76,4,1,0.869565217391304,0.130434782608696,0.391304347826087,0.91304347826087
"673",36.540916,-0.376731,"KEN",77,4,1,0.761904761904762,0,0.428571428571429,0.619047619047619
"674",36.517258,-0.404636,"KEN",78,4,1,0.238095238095238,0,0.0476190476190476,0.238095238095238
"675",36.428334,-0.414554,"KEN",79,4,1,0.695652173913043,0.0434782608695652,0.521739130434783,0.869565217391304
"676",36.465081,-0.61271,"KEN",80,4,1,0.8,0.16,0.16,0.8
"677",36.592577,-0.609192,"KEN",81,4,0,0.272727272727273,0.0909090909090909,0.136363636363636,0.272727272727273
"678",36.572752,-0.570947,"KEN",82,4,1,0.68,0.04,0.4,0.52
"679",36.61266,-0.515783,"KEN",83,4,1,0.75,0.0833333333333333,0.25,0.583333333333333
"680",36.663813,-0.712286,"KEN",84,4,0,0.238095238095238,0,0.0476190476190476,0.333333333333333
"681",36.702417,-0.739798,"KEN",85,4,1,0.571428571428571,0,0.238095238095238,0.523809523809524
"682",36.569475,-0.881419,"KEN",86,4,1,0.428571428571429,0.0952380952380952,0.285714285714286,0.523809523809524
"683",36.598455,-0.803895,"KEN",87,4,1,0.523809523809524,0,0.19047619047619,0.571428571428571
"684",36.687148,-0.761975,"KEN",88,4,1,0.64,0.08,0.4,0.72
"685",36.60354,-0.748868,"KEN",89,4,1,0.55,0,0.5,0.5
"686",37.027911,-0.179324,"KEN",90,4,0,0.08,0.08,0.08,0.16
"687",37.058037,-0.150368,"KEN",91,4,1,0.48,0.16,0.44,0.84
"688",37.030087,-0.19652,"KEN",92,4,1,0.666666666666667,0.375,0.458333333333333,0.833333333333333
"689",37.013468,-0.269884,"KEN",93,4,1,0.608695652173913,0.391304347826087,0.304347826086957,0.782608695652174
"690",37.049605,-0.023726,"KEN",94,4,1,0.363636363636364,0.318181818181818,0.227272727272727,0.681818181818182
"691",37.063865,-0.009526,"KEN",95,4,0,0.08,0.08,0,0.2
"692",36.752805,-0.257845,"KEN",96,4,1,0.608695652173913,0.434782608695652,0.304347826086957,0.695652173913043
"693",36.785844,-0.309766,"KEN",97,4,1,0.521739130434783,0.0869565217391304,0.130434782608696,0.652173913043478
"694",36.710179,-0.204571,"KEN",98,4,1,0.75,0.5,0.291666666666667,0.791666666666667
"695",37.12839,-0.495424,"KEN",99,4,0,0.16,0.04,0.08,0.2
"696",37.14386,-0.430589,"KEN",100,4,1,0.454545454545455,0.181818181818182,0.136363636363636,0.409090909090909
"697",37.092669,-0.44007,"KEN",101,4,1,0.8,0.28,0.24,0.68
"698",37.124075,-0.387542,"KEN",102,4,1,0.76,0.12,0.16,0.76
"699",37.105293,-0.501534,"KEN",103,4,1,0.6,0.44,0.16,0.72
"700",37.130549,-0.485296,"KEN",104,4,0,0.08,0.04,0.04,0.16
"701",37.128182,-0.523832,"KEN",105,4,1,0.76,0.52,0.12,0.84
"702",37.089916,-0.394043,"KEN",106,4,1,0.48,0.24,0.52,0.6
"703",37.006113,-0.488713,"KEN",107,4,1,0.68,0.56,0.08,0.88
"704",36.937258,-0.587964,"KEN",108,4,1,0.6,0.24,0.04,0.52
"705",36.946806,-0.5292,"KEN",109,4,1,0.625,0.125,0.291666666666667,0.666666666666667
"706",36.886207,-0.565426,"KEN",110,4,1,0.666666666666667,0.458333333333333,0.0833333333333333,0.583333333333333
"707",36.913221,-0.518254,"KEN",111,4,1,0.56,0.2,0.16,0.36
"708",36.982532,-0.562322,"KEN",112,4,1,0.636363636363636,0.409090909090909,0.0454545454545455,0.363636363636364
"709",37.123259,-0.636014,"KEN",113,4,1,0.666666666666667,0.75,0.125,0.791666666666667
"710",37.007515,-0.52712,"KEN",114,4,1,0.56,0.64,0.04,0.68
"711",36.832314,-0.474489,"KEN",115,4,1,0.6,0.24,0.32,0.64
"712",37.054376,-0.469786,"KEN",116,4,0,0.24,0.36,0.08,0.458333333333333
"713",36.925861,-0.44266,"KEN",117,4,0,0.68,0.32,0.12,0.68
"714",36.954202,-0.43618,"KEN",118,4,0,0.04,0.04,0.04,0.28
"715",36.95966,-0.466341,"KEN",119,4,0,0.8,0.12,0.2,0.72
"716",36.977647,-0.42296,"KEN",120,4,0,0.08,0.08,0,0.16
"717",36.953439,-0.427778,"KEN",121,4,0,0.2,0.16,0.08,0.16
"718",36.970946,-0.426272,"KEN",122,4,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.304347826086957
"719",36.964839,-0.434915,"KEN",123,4,0,0.04,0.12,0.04,0.291666666666667
"720",36.959497,-0.437902,"KEN",124,4,0,0.2,0.12,0.04,0.32
"721",37.286839,-0.684701,"KEN",125,4,1,0.36,0.52,0.2,0.76
"722",37.307785,-0.674971,"KEN",126,4,1,0.24,0.08,0.04,0.4
"723",37.355214,-0.728845,"KEN",127,4,1,0.08,0.08,0.12,0.4
"724",37.355233,-0.5874,"KEN",128,4,1,0.0454545454545455,0.136363636363636,0,0.545454545454545
"725",37.339581,-0.668495,"KEN",129,4,0,0.2,0.2,0.16,0.56
"726",37.342893,-0.68368,"KEN",130,4,0,0.0909090909090909,0.0454545454545455,0,0.136363636363636
"727",37.354889,-0.679813,"KEN",131,4,0,0.05,0.05,0,0.3
"728",37.368223,-0.684659,"KEN",132,4,0,0.16,0.08,0,0.44
"729",37.419753,-0.628707,"KEN",133,4,1,0.24,0.04,0,0.4
"730",37.420061,-0.670534,"KEN",134,4,1,0.25,0.416666666666667,0.166666666666667,0.625
"731",37.377369,-0.604137,"KEN",135,4,1,0.52,0.52,0.04,0.8
"732",37.222938,-0.47321,"KEN",136,4,0,0.304347826086957,0.130434782608696,0.0869565217391304,0.347826086956522
"733",37.218181,-0.437039,"KEN",137,4,1,0.227272727272727,0.363636363636364,0.136363636363636,0.409090909090909
"734",37.273601,-0.521256,"KEN",138,4,1,0.652173913043478,0.434782608695652,0.0434782608695652,0.782608695652174
"735",37.286375,-0.483921,"KEN",139,4,0,0.541666666666667,0.125,0,0.5
"736",37.270725,-0.487278,"KEN",140,4,0,0.105263157894737,0.0526315789473684,0,0.157894736842105
"737",37.31729,-0.50983,"KEN",141,4,1,0.363636363636364,0.227272727272727,0,0.545454545454545
"738",37.249558,-0.467017,"KEN",142,4,0,0.48,0.12,0,0.52
"739",37.261115,-0.524228,"KEN",143,4,0,0.347826086956522,0.347826086956522,0,0.565217391304348
"740",37.314849,-0.448302,"KEN",144,4,1,0.44,0.28,0.08,0.6
"741",37.239898,-0.513463,"KEN",145,4,1,0.76,0.12,0.08,0.72
"742",37.177579,-0.454555,"KEN",146,4,1,0.0909090909090909,0.227272727272727,0.136363636363636,0.318181818181818
"743",37.262377,-0.59862,"KEN",147,4,1,0.363636363636364,0.363636363636364,0.0454545454545455,0.454545454545455
"744",37.266165,-0.574861,"KEN",148,4,1,0.19047619047619,0.19047619047619,0,0.428571428571429
"745",37.21268,-0.641981,"KEN",149,4,1,0.48,0.44,0.12,0.68
"746",37.213589,-0.681942,"KEN",150,4,0,0.130434782608696,0.0869565217391304,0,0.217391304347826
"747",37.365542,-0.515017,"KEN",151,4,1,0.583333333333333,0.0833333333333333,0.166666666666667,0.583333333333333
"748",37.3792,-0.50074,"KEN",152,4,1,0.739130434782609,0.304347826086957,0.0869565217391304,0.869565217391304
"749",37.356927,-0.516444,"KEN",153,4,1,0.6,0.2,0.2,0.8
"750",37.371355,-0.411252,"KEN",154,4,1,0.608695652173913,0.260869565217391,0.0869565217391304,0.652173913043478
"751",37.341643,-0.436144,"KEN",155,4,1,0.458333333333333,0.375,0.125,0.666666666666667
"752",37.329179,-0.44383,"KEN",156,4,1,0.64,0.08,0,0.72
"753",37.390082,-0.471742,"KEN",157,4,1,0.142857142857143,0.142857142857143,0.0476190476190476,0.333333333333333
"754",37.143516,-0.733715,"KEN",158,4,0,0.333333333333333,0.285714285714286,0.0476190476190476,0.476190476190476
"755",37.164135,-0.730281,"KEN",159,4,0,0.136363636363636,0.0909090909090909,0.0454545454545455,0.272727272727273
"756",37.17209,-0.710653,"KEN",160,4,0,0.130434782608696,0.0869565217391304,0,0.0869565217391304
"757",37.08002,-0.648903,"KEN",161,4,1,0.875,0.5,0.0833333333333333,0.708333333333333
"758",37.169294,-0.680842,"KEN",162,4,1,0.7,0.7,0.2,0.9
"759",37.105286,-0.794721,"KEN",163,4,1,0.782608695652174,0.478260869565217,0,0.739130434782609
"760",36.939081,-0.746186,"KEN",164,4,1,0.72,0.16,0.32,0.52
"761",37.043008,-0.733436,"KEN",165,4,1,0.84,0.6,0.12,0.92
"762",36.990416,-0.68359,"KEN",166,4,1,0.652173913043478,0.260869565217391,0.0869565217391304,0.739130434782609
"763",36.856277,-0.668986,"KEN",167,4,1,0.458333333333333,0.208333333333333,0.166666666666667,0.791666666666667
"764",36.955927,-0.68027,"KEN",168,4,1,0.48,0.16,0.08,0.52
"765",37.012108,-0.65804,"KEN",169,4,1,0.791666666666667,0.291666666666667,0.0416666666666667,0.791666666666667
"766",36.99055,-0.589473,"KEN",170,4,1,0.625,0.375,0.0833333333333333,0.666666666666667
"767",36.97886,-0.624405,"KEN",171,4,1,0.56,0.28,0.08,0.52
"768",37.0078,-0.895614,"KEN",172,4,0,0.72,0.24,0.08,0.6
"769",37.068519,-0.905528,"KEN",173,4,1,0.72,0.16,0,0.84
"770",37.036829,-0.944098,"KEN",174,4,1,0.36,0.16,0.04,0.68
"771",37.076587,-0.859981,"KEN",175,4,1,0.391304347826087,0.434782608695652,0.130434782608696,0.695652173913043
"772",36.882033,-0.826304,"KEN",176,4,1,0.72,0.16,0,0.44
"773",36.908361,-0.838574,"KEN",177,4,0,0.142857142857143,0.0476190476190476,0,0.19047619047619
"774",37.202827,-0.82598,"KEN",178,4,1,0.583333333333333,0.375,0.0416666666666667,0.75
"775",37.217941,-0.842579,"KEN",179,4,0,0.25,0.625,0,0.75
"776",37.225612,-0.892736,"KEN",180,4,0,0.545454545454545,0.590909090909091,0.0909090909090909,0.5
"777",37.114661,-0.921137,"KEN",181,4,0,0.111111111111111,0.111111111111111,0.0555555555555556,0.388888888888889
"778",37.322731,-0.961509,"KEN",182,4,1,0.458333333333333,0.541666666666667,0.0416666666666667,0.791666666666667
"779",36.906636,-0.794966,"KEN",183,4,1,0.608695652173913,0.391304347826087,0.173913043478261,0.652173913043478
"780",36.933367,-0.761084,"KEN",184,4,1,0.458333333333333,0.125,0.166666666666667,0.291666666666667
"781",37.018838,-0.800689,"KEN",185,4,1,0.583333333333333,0.166666666666667,0.0416666666666667,0.583333333333333
"782",37.099044,-0.837748,"KEN",186,4,1,0.416666666666667,0.291666666666667,0.25,0.5
"783",37.108933,-0.801401,"KEN",187,4,0,0.772727272727273,0.227272727272727,0,0.590909090909091
"784",37.099225,-0.796291,"KEN",188,4,1,0.347826086956522,0.347826086956522,0.217391304347826,0.652173913043478
"785",37.138091,-0.798871,"KEN",189,4,0,0.272727272727273,0.227272727272727,0.0454545454545455,0.454545454545455
"786",37.361741,-1.034393,"KEN",190,4,1,0.380952380952381,0.285714285714286,0,0.619047619047619
"787",36.955664,-0.932883,"KEN",191,4,1,0.318181818181818,0.136363636363636,0.0454545454545455,0.545454545454545
"788",37.034262,-0.963131,"KEN",192,4,1,0.48,0.44,0.08,0.8
"789",36.88438,-0.875451,"KEN",193,4,1,0.64,0.08,0,0.64
"790",36.770583,-1.216121,"KEN",194,4,0,0.227272727272727,0.136363636363636,0,0.272727272727273
"791",36.780668,-1.191821,"KEN",195,4,0,0.15,0.25,0,0.45
"792",36.753897,-1.198791,"KEN",196,4,0,0.285714285714286,0.214285714285714,0.142857142857143,0.285714285714286
"793",36.753466,-1.138966,"KEN",197,4,1,0.32,0.08,0.08,0.4
"794",36.841392,-1.20775,"KEN",198,4,0,0.142857142857143,0.142857142857143,0.0476190476190476,0.238095238095238
"795",36.600454,-1.266976,"KEN",199,4,0,0.28,0.36,0.12,0.76
"796",36.656892,-1.210849,"KEN",200,4,0,0.15,0.2,0,0.4
"797",36.673272,-1.26786,"KEN",201,4,0,0.304347826086957,0.217391304347826,0.0434782608695652,0.434782608695652
"798",36.712359,-1.250987,"KEN",202,4,0,0.130434782608696,0.130434782608696,0,0.260869565217391
"799",36.702157,-1.226879,"KEN",203,4,0,0.1,0.1,0.05,0.2
"800",36.734731,-1.221435,"KEN",204,4,0,0.333333333333333,0.142857142857143,0,0.428571428571429
"801",36.597213,-1.150334,"KEN",205,4,1,0.136363636363636,0.181818181818182,0.181818181818182,0.454545454545455
"802",36.626454,-1.076923,"KEN",206,4,0,0.117647058823529,0,0.176470588235294,0.294117647058824
"803",36.696657,-1.09979,"KEN",207,4,0,0.352941176470588,0,0.117647058823529,0.117647058823529
"804",36.623502,-0.876381,"KEN",208,4,1,0.571428571428571,0.0476190476190476,0.19047619047619,0.333333333333333
"805",36.596336,-0.933773,"KEN",209,4,1,0.210526315789474,0.105263157894737,0.210526315789474,0.263157894736842
"806",36.739989,-1.006705,"KEN",210,4,1,0.111111111111111,0.0555555555555556,0,0.0555555555555556
"807",36.726304,-1.016861,"KEN",211,4,1,0.727272727272727,0.0454545454545455,0.136363636363636,0.545454545454545
"808",36.76864,-1.136899,"KEN",212,4,1,0.571428571428571,0.0476190476190476,0.238095238095238,0.571428571428571
"809",36.790353,-1.092889,"KEN",213,4,1,0.68,0.04,0.04,0.6
"810",36.847814,-1.031255,"KEN",214,4,1,0.64,0.24,0.24,0.64
"811",37.261507,-1.03903,"KEN",215,4,1,0.208333333333333,0.5,0.0833333333333333,0.666666666666667
"812",37.012823,-1.071156,"KEN",216,4,0,0.136363636363636,0.227272727272727,0.0454545454545455,0.454545454545455
"813",37.086751,-1.039943,"KEN",217,4,0,0.25,0.2,0.1,0.25
"814",37.07392,-1.040039,"KEN",218,4,0,0,0.0476190476190476,0,0
"815",37.086969,-1.053128,"KEN",219,4,0,0,0.111111111111111,0,0.222222222222222
"816",37.093542,-1.075166,"KEN",220,4,0,0.181818181818182,0.136363636363636,0,0.0909090909090909
"817",36.919464,-1.202469,"KEN",221,4,0,0.333333333333333,0.0833333333333333,0.0416666666666667,0.208333333333333
"818",36.949532,-1.19602,"KEN",222,4,0,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.428571428571429
"819",36.924615,-1.211489,"KEN",223,4,0,0.238095238095238,0.142857142857143,0.0476190476190476,0.19047619047619
"820",37.017182,-1.150228,"KEN",224,4,0,0.0869565217391304,0,0,0.521739130434783
"821",36.929877,-1.147709,"KEN",225,4,0,0.19047619047619,0.142857142857143,0.0476190476190476,0.142857142857143
"822",36.94151,-1.1643,"KEN",226,4,0,0.363636363636364,0.181818181818182,0,0.5
"823",36.82788,-0.95413,"KEN",227,4,1,0.608695652173913,0.130434782608696,0.217391304347826,0.695652173913043
"824",36.888131,-0.988024,"KEN",228,4,1,0.72,0.28,0.24,0.88
